GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,WL,PTS,REB,AST
0022300417,2023-12-27,1610612751,BKN,Brooklyn Nets,BKN vs. MIL,0.0,122,47,29
0022300418,2023-12-27,1610612756,PHX,Phoenix Suns,PHX @ HOU,1.0,129,44,28
0022300416,2023-12-27,1610612764,WAS,Washington Wizards,WAS vs. TOR,0.0,102,34,25
0022300415,2023-12-27,1610612753,ORL,Orlando Magic,ORL vs. PHI,0.0,92,43,17
0022300419,2023-12-27,1610612760,OKC,Oklahoma City Thunder,OKC vs. NYK,1.0,129,27,20
0022300415,2023-12-27,1610612755,PHI,Philadelphia 76ers,PHI @ ORL,1.0,112,48,14
0022300419,2023-12-27,1610612752,NYK,New York Knicks,NYK @ OKC,0.0,120,40,24
0022300420,2023-12-27,1610612739,CLE,Cleveland Cavaliers,CLE @ DAL,1.0,113,57,33
0022300420,2023-12-27,1610612742,DAL,Dallas Mavericks,DAL vs. CLE,0.0,110,37,21
0022300409,2023-12-26,1610612754,IND,Indiana Pacers,IND @ HOU,1.0,123,45,28
0022300406,2023-12-26,1610612751,BKN,Brooklyn Nets,BKN @ DET,1.0,118,42,22
0022300410,2023-12-26,1610612740,NOP,New Orleans Pelicans,NOP vs. MEM,0.0,115,46,18
0022300410,2023-12-26,1610612763,MEM,Memphis Grizzlies,MEM @ NOP,1.0,116,50,24
0022300414,2023-12-26,1610612746,LAC,LA Clippers,LAC vs. CHA,1.0,113,45,24
0022300414,2023-12-26,1610612766,CHA,Charlotte Hornets,CHA @ LAC,0.0,104,42,31
0022300408,2023-12-26,1610612741,CHI,Chicago Bulls,CHI vs. ATL,1.0,118,48,23
0022300411,2023-12-26,1610612750,MIN,Minnesota Timberwolves,MIN @ OKC,0.0,106,34,22
0022300408,2023-12-26,1610612737,ATL,Atlanta Hawks,ATL @ CHI,0.0,113,40,24
0022300406,2023-12-26,1610612765,DET,Detroit Pistons,DET vs. BKN,0.0,112,52,20
0022300413,2023-12-26,1610612757,POR,Portland Trail Blazers,POR vs. SAC,1.0,130,46,28
0022300412,2023-12-26,1610612762,UTA,Utah Jazz,UTA @ SAS,1.0,130,53,34
0022300413,2023-12-26,1610612758,SAC,Sacramento Kings,SAC @ POR,0.0,113,40,25
0022300407,2023-12-26,1610612753,ORL,Orlando Magic,ORL @ WAS,1.0,127,40,30
0022300412,2023-12-26,1610612759,SAS,San Antonio Spurs,SAS vs. UTA,0.0,118,43,36
0022300411,2023-12-26,1610612760,OKC,Oklahoma City Thunder,OKC vs. MIN,1.0,129,29,35
0022300409,2023-12-26,1610612745,HOU,Houston Rockets,HOU vs. IND,0.0,117,44,19
0022300407,2023-12-26,1610612764,WAS,Washington Wizards,WAS vs. ORL,0.0,119,47,27
0022300403,2023-12-25,1610612738,BOS,Boston Celtics,BOS @ LAL,1.0,126,44,31
0022300401,2023-12-25,1610612749,MIL,Milwaukee Bucks,MIL @ NYK,0.0,122,44,26
0022300402,2023-12-25,1610612743,DEN,Denver Nuggets,DEN vs. GSW,1.0,120,43,25
0022300401,2023-12-25,1610612752,NYK,New York Knicks,NYK vs. MIL,1.0,129,41,27
0022300403,2023-12-25,1610612747,LAL,Los Angeles Lakers,LAL vs. BOS,0.0,115,43,24
0022300402,2023-12-25,1610612744,GSW,Golden State Warriors,GSW @ DEN,0.0,114,39,23
0022300405,2023-12-25,1610612742,DAL,Dallas Mavericks,DAL @ PHX,1.0,128,38,28
0022300404,2023-12-25,1610612748,MIA,Miami Heat,MIA vs. PHI,1.0,119,56,27
0022300404,2023-12-25,1610612755,PHI,Philadelphia 76ers,PHI @ MIA,0.0,113,36,23
0022300405,2023-12-25,1610612756,PHX,Phoenix Suns,PHX vs. DAL,0.0,114,47,28
0022300394,2023-12-23,1610612765,DET,Detroit Pistons,DET @ BKN,0.0,115,36,26
0022300397,2023-12-23,1610612747,LAL,Los Angeles Lakers,LAL @ OKC,1.0,129,44,37
0022300398,2023-12-23,1610612742,DAL,Dallas Mavericks,DAL vs. SAS,1.0,144,52,26
0022300388,2023-12-23,1610612752,NYK,New York Knicks,NYK vs. MIL,0.0,111,41,17
0022300388,2023-12-23,1610612749,MIL,Milwaukee Bucks,MIL @ NYK,1.0,130,53,25
0022300398,2023-12-23,1610612759,SAS,San Antonio Spurs,SAS @ DAL,0.0,119,42,32
0022300389,2023-12-23,1610612746,LAC,LA Clippers,LAC vs. BOS,0.0,108,34,25
0022300390,2023-12-23,1610612766,CHA,Charlotte Hornets,CHA vs. DEN,0.0,95,47,23
0022300397,2023-12-23,1610612760,OKC,Oklahoma City Thunder,OKC vs. LAL,0.0,120,42,24
0022300390,2023-12-23,1610612743,DEN,Denver Nuggets,DEN @ CHA,1.0,102,48,25
0022300393,2023-12-23,1610612737,ATL,Atlanta Hawks,ATL vs. MEM,0.0,119,41,28
0022300395,2023-12-23,1610612762,UTA,Utah Jazz,UTA @ TOR,1.0,126,41,35
0022300399,2023-12-23,1610612757,POR,Portland Trail Blazers,POR @ GSW,0.0,106,30,26
0022300392,2023-12-23,1610612740,NOP,New Orleans Pelicans,NOP vs. HOU,0.0,104,46,21
0022300399,2023-12-23,1610612744,GSW,Golden State Warriors,GSW vs. POR,1.0,126,49,38
0022300400,2023-12-23,1610612750,MIN,Minnesota Timberwolves,MIN @ SAC,1.0,110,43,31
0022300389,2023-12-23,1610612738,BOS,Boston Celtics,BOS @ LAC,1.0,145,51,33
0022300392,2023-12-23,1610612745,HOU,Houston Rockets,HOU @ NOP,1.0,106,44,21
0022300400,2023-12-23,1610612758,SAC,Sacramento Kings,SAC vs. MIN,0.0,98,40,23
0022300393,2023-12-23,1610612763,MEM,Memphis Grizzlies,MEM @ ATL,1.0,125,51,29
0022300395,2023-12-23,1610612761,TOR,Toronto Raptors,TOR vs. UTA,0.0,119,39,35
0022300396,2023-12-23,1610612739,CLE,Cleveland Cavaliers,CLE @ CHI,1.0,109,48,28
0022300396,2023-12-23,1610612741,CHI,Chicago Bulls,CHI vs. CLE,0.0,95,37,23
0022300391,2023-12-23,1610612753,ORL,Orlando Magic,ORL @ IND,1.0,117,39,22
0022300394,2023-12-23,1610612751,BKN,Brooklyn Nets,BKN vs. DET,1.0,126,38,32
0022300391,2023-12-23,1610612754,IND,Indiana Pacers,IND vs. ORL,0.0,110,33,27
0022300387,2023-12-22,1610612756,PHX,Phoenix Suns,PHX @ SAC,0.0,105,45,19
0022300382,2023-12-22,1610612755,PHI,Philadelphia 76ers,PHI vs. TOR,1.0,121,38,34
0022300385,2023-12-22,1610612742,DAL,Dallas Mavericks,DAL @ HOU,0.0,96,47,18
0022300384,2023-12-22,1610612737,ATL,Atlanta Hawks,ATL @ MIA,0.0,113,43,29
0022300385,2023-12-22,1610612745,HOU,Houston Rockets,HOU vs. DAL,1.0,122,63,21
0022300387,2023-12-22,1610612758,SAC,Sacramento Kings,SAC vs. PHX,1.0,120,37,32
0022300382,2023-12-22,1610612761,TOR,Toronto Raptors,TOR @ PHI,0.0,111,46,30
0022300383,2023-12-22,1610612751,BKN,Brooklyn Nets,BKN vs. DEN,0.0,117,45,32
0022300383,2023-12-22,1610612743,DEN,Denver Nuggets,DEN @ BKN,1.0,122,41,29
0022300384,2023-12-22,1610612748,MIA,Miami Heat,MIA vs. ATL,1.0,122,48,21
0022300386,2023-12-22,1610612744,GSW,Golden State Warriors,GSW vs. WAS,1.0,129,57,33
0022300386,2023-12-22,1610612764,WAS,Washington Wizards,WAS @ GSW,0.0,118,39,25
0022300378,2023-12-21,1610612749,MIL,Milwaukee Bucks,MIL vs. ORL,1.0,118,51,26
0022300380,2023-12-21,1610612750,MIN,Minnesota Timberwolves,MIN vs. LAL,1.0,118,40,32
0022300374,2023-12-21,1610612762,UTA,Utah Jazz,UTA @ DET,1.0,119,44,26
0022300378,2023-12-21,1610612753,ORL,Orlando Magic,ORL @ MIL,0.0,114,45,26
0022300376,2023-12-21,1610612741,CHI,Chicago Bulls,CHI vs. SAS,1.0,114,36,24
0022300379,2023-12-21,1610612746,LAC,LA Clippers,LAC @ OKC,0.0,115,40,23
0022300379,2023-12-21,1610612760,OKC,Oklahoma City Thunder,OKC vs. LAC,1.0,134,38,35
0022300375,2023-12-21,1610612739,CLE,Cleveland Cavaliers,CLE vs. NOP,0.0,104,35,34
0022300376,2023-12-21,1610612759,SAS,San Antonio Spurs,SAS @ CHI,0.0,95,41,24
0022300381,2023-12-21,1610612757,POR,Portland Trail Blazers,POR vs. WAS,0.0,117,51,24
0022300377,2023-12-21,1610612754,IND,Indiana Pacers,IND @ MEM,0.0,103,39,28
0022300375,2023-12-21,1610612740,NOP,New Orleans Pelicans,NOP @ CLE,1.0,123,40,32
0022300381,2023-12-21,1610612764,WAS,Washington Wizards,WAS @ POR,1.0,118,37,26
0022300380,2023-12-21,1610612747,LAL,Los Angeles Lakers,LAL @ MIN,0.0,111,38,21
0022300377,2023-12-21,1610612763,MEM,Memphis Grizzlies,MEM vs. IND,1.0,116,41,27
0022300374,2023-12-21,1610612765,DET,Detroit Pistons,DET vs. UTA,0.0,111,41,24
0022300370,2023-12-20,1610612747,LAL,Los Angeles Lakers,LAL @ CHI,0.0,108,40,27
0022300366,2023-12-20,1610612748,MIA,Miami Heat,MIA @ ORL,1.0,115,39,25
0022300371,2023-12-20,1610612737,ATL,Atlanta Hawks,ATL @ HOU,1.0,134,44,31
0022300371,2023-12-20,1610612745,HOU,Houston Rockets,HOU vs. ATL,0.0,127,37,25
0022300367,2023-12-20,1610612755,PHI,Philadelphia 76ers,PHI vs. MIN,1.0,127,36,20
0022300368,2023-12-20,1610612752,NYK,New York Knicks,NYK @ BKN,1.0,121,54,24
0022300372,2023-12-20,1610612742,DAL,Dallas Mavericks,DAL vs. LAC,0.0,111,36,23
0022300368,2023-12-20,1610612751,BKN,Brooklyn Nets,BKN vs. NYK,0.0,102,49,25
0022300364,2023-12-20,1610612762,UTA,Utah Jazz,UTA @ CLE,0.0,116,38,24
0022300372,2023-12-20,1610612746,LAC,LA Clippers,LAC @ DAL,1.0,120,44,27
0022300364,2023-12-20,1610612739,CLE,Cleveland Cavaliers,CLE vs. UTA,1.0,124,44,34
0022300370,2023-12-20,1610612741,CHI,Chicago Bulls,CHI vs. LAL,1.0,124,48,25
0022300369,2023-12-20,1610612743,DEN,Denver Nuggets,DEN @ TOR,1.0,113,46,29
0022300365,2023-12-20,1610612754,IND,Indiana Pacers,IND vs. CHA,1.0,144,38,37
0022300369,2023-12-20,1610612761,TOR,Toronto Raptors,TOR vs. DEN,0.0,104,41,26
0022300373,2023-12-20,1610612738,BOS,Boston Celtics,BOS @ SAC,1.0,144,50,35
0022300366,2023-12-20,1610612753,ORL,Orlando Magic,ORL vs. MIA,0.0,106,49,29
0022300373,2023-12-20,1610612758,SAC,Sacramento Kings,SAC vs. BOS,0.0,119,37,29
0022300365,2023-12-20,1610612766,CHA,Charlotte Hornets,CHA @ IND,0.0,113,37,23
0022300367,2023-12-20,1610612750,MIN,Minnesota Timberwolves,MIN @ PHI,0.0,113,39,22
0022300361,2023-12-19,1610612749,MIL,Milwaukee Bucks,MIL vs. SAS,1.0,132,47,34
0022300361,2023-12-19,1610612759,SAS,San Antonio Spurs,SAS @ MIL,0.0,119,52,27
0022300362,2023-12-19,1610612744,GSW,Golden State Warriors,GSW vs. BOS,1.0,132,59,29
0022300362,2023-12-19,1610612738,BOS,Boston Celtics,BOS @ GSW,0.0,126,55,28
0022300360,2023-12-19,1610612740,NOP,New Orleans Pelicans,NOP vs. MEM,0.0,113,39,23
0022300360,2023-12-19,1610612763,MEM,Memphis Grizzlies,MEM @ NOP,1.0,115,42,19
0022300363,2023-12-19,1610612756,PHX,Phoenix Suns,PHX @ POR,0.0,104,47,23
0022300363,2023-12-19,1610612757,POR,Portland Trail Blazers,POR vs. PHX,1.0,109,42,23
0022300359,2023-12-18,1610612752,NYK,New York Knicks,NYK @ LAL,1.0,114,52,21
0022300357,2023-12-18,1610612751,BKN,Brooklyn Nets,BKN @ UTA,0.0,108,36,25
0022300356,2023-12-18,1610612743,DEN,Denver Nuggets,DEN vs. DAL,1.0,130,46,29
0022300352,2023-12-18,1610612765,DET,Detroit Pistons,DET @ ATL,0.0,124,36,23
0022300357,2023-12-18,1610612762,UTA,Utah Jazz,UTA vs. BKN,1.0,125,51,30
0022300351,2023-12-18,1610612741,CHI,Chicago Bulls,CHI @ PHI,1.0,108,45,24
0022300352,2023-12-18,1610612737,ATL,Atlanta Hawks,ATL vs. DET,1.0,130,40,25
0022300350,2023-12-18,1610612754,IND,Indiana Pacers,IND vs. LAC,0.0,127,34,38
0022300349,2023-12-18,1610612739,CLE,Cleveland Cavaliers,CLE vs. HOU,1.0,135,38,29
0022300355,2023-12-18,1610612760,OKC,Oklahoma City Thunder,OKC vs. MEM,1.0,116,53,31
0022300354,2023-12-18,1610612761,TOR,Toronto Raptors,TOR vs. CHA,1.0,114,51,30
0022300353,2023-12-18,1610612748,MIA,Miami Heat,MIA vs. MIN,0.0,108,40,27
0022300349,2023-12-18,1610612745,HOU,Houston Rockets,HOU @ CLE,0.0,130,47,34
0022300351,2023-12-18,1610612755,PHI,Philadelphia 76ers,PHI vs. CHI,0.0,104,44,23
0022300350,2023-12-18,1610612746,LAC,LA Clippers,LAC @ IND,1.0,151,46,26
0022300355,2023-12-18,1610612763,MEM,Memphis Grizzlies,MEM @ OKC,0.0,97,45,25
0022300354,2023-12-18,1610612766,CHA,Charlotte Hornets,CHA @ TOR,0.0,99,36,18
0022300358,2023-12-18,1610612758,SAC,Sacramento Kings,SAC vs. WAS,1.0,143,42,35
0022300358,2023-12-18,1610612764,WAS,Washington Wizards,WAS @ SAC,0.0,131,39,26
0022300353,2023-12-18,1610612750,MIN,Minnesota Timberwolves,MIN @ MIA,1.0,112,45,27
0022300356,2023-12-18,1610612742,DAL,Dallas Mavericks,DAL @ DEN,0.0,104,43,19
0022300359,2023-12-18,1610612747,LAL,Los Angeles Lakers,LAL vs. NYK,0.0,109,41,29
0022300347,2023-12-17,1610612764,WAS,Washington Wizards,WAS @ PHX,0.0,108,44,24
0022300345,2023-12-17,1610612759,SAS,San Antonio Spurs,SAS vs. NOP,0.0,110,39,29
0022300346,2023-12-17,1610612749,MIL,Milwaukee Bucks,MIL vs. HOU,1.0,128,46,25
0022300347,2023-12-17,1610612756,PHX,Phoenix Suns,PHX vs. WAS,1.0,112,54,29
0022300344,2023-12-17,1610612738,BOS,Boston Celtics,BOS vs. ORL,1.0,114,55,18
0022300348,2023-12-17,1610612744,GSW,Golden State Warriors,GSW @ POR,1.0,118,43,31
0022300344,2023-12-17,1610612753,ORL,Orlando Magic,ORL @ BOS,0.0,97,43,18
0022300348,2023-12-17,1610612757,POR,Portland Trail Blazers,POR vs. GSW,0.0,114,37,23
0022300345,2023-12-17,1610612740,NOP,New Orleans Pelicans,NOP @ SAS,1.0,146,51,38
0022300346,2023-12-17,1610612745,HOU,Houston Rockets,HOU @ MIL,0.0,119,31,26
0022300338,2023-12-16,1610612750,MIN,Minnesota Timberwolves,MIN vs. IND,1.0,127,36,33
0022300338,2023-12-16,1610612754,IND,Indiana Pacers,IND @ MIN,0.0,109,40,25
0022300342,2023-12-16,1610612758,SAC,Sacramento Kings,SAC vs. UTA,1.0,125,45,36
0022300334,2023-12-16,1610612765,DET,Detroit Pistons,DET @ MIL,0.0,114,36,25
0022300342,2023-12-16,1610612762,UTA,Utah Jazz,UTA @ SAC,0.0,104,37,28
0022300341,2023-12-16,1610612742,DAL,Dallas Mavericks,DAL @ POR,1.0,131,47,27
0022300334,2023-12-16,1610612749,MIL,Milwaukee Bucks,MIL vs. DET,1.0,146,49,24
0022300341,2023-12-16,1610612757,POR,Portland Trail Blazers,POR vs. DAL,0.0,120,44,17
0022300337,2023-12-16,1610612748,MIA,Miami Heat,MIA vs. CHI,1.0,118,31,26
0022300335,2023-12-16,1610612755,PHI,Philadelphia 76ers,PHI @ CHA,1.0,135,45,30
0022300343,2023-12-16,1610612746,LAC,LA Clippers,LAC vs. NYK,1.0,144,42,36
0022300337,2023-12-16,1610612741,CHI,Chicago Bulls,CHI @ MIA,0.0,116,40,25
0022300343,2023-12-16,1610612752,NYK,New York Knicks,NYK @ LAC,0.0,122,39,20
0022300339,2023-12-16,1610612751,BKN,Brooklyn Nets,BKN @ GSW,0.0,120,42,31
0022300335,2023-12-16,1610612766,CHA,Charlotte Hornets,CHA vs. PHI,0.0,82,36,15
0022300340,2023-12-16,1610612760,OKC,Oklahoma City Thunder,OKC @ DEN,1.0,118,40,22
0022300336,2023-12-16,1610612739,CLE,Cleveland Cavaliers,CLE vs. ATL,1.0,127,49,32
0022300339,2023-12-16,1610612744,GSW,Golden State Warriors,GSW vs. BKN,1.0,124,42,29
0022300336,2023-12-16,1610612737,ATL,Atlanta Hawks,ATL @ CLE,0.0,119,34,21
0022300340,2023-12-16,1610612743,DEN,Denver Nuggets,DEN vs. OKC,0.0,117,46,30
0022300331,2023-12-15,1610612759,SAS,San Antonio Spurs,SAS vs. LAL,1.0,129,45,35
0022300328,2023-12-15,1610612764,WAS,Washington Wizards,WAS vs. IND,1.0,137,47,36
0022300326,2023-12-15,1610612766,CHA,Charlotte Hornets,CHA vs. NOP,0.0,107,39,18
0022300326,2023-12-15,1610612740,NOP,New Orleans Pelicans,NOP @ CHA,1.0,112,49,24
0022300332,2023-12-15,1610612745,HOU,Houston Rockets,HOU @ MEM,1.0,103,51,18
0022300327,2023-12-15,1610612755,PHI,Philadelphia 76ers,PHI vs. DET,1.0,124,54,24
0022300332,2023-12-15,1610612763,MEM,Memphis Grizzlies,MEM vs. HOU,0.0,96,48,19
0022300330,2023-12-15,1610612737,ATL,Atlanta Hawks,ATL @ TOR,1.0,125,55,34
0022300329,2023-12-15,1610612738,BOS,Boston Celtics,BOS vs. ORL,1.0,128,34,31
0022300328,2023-12-15,1610612754,IND,Indiana Pacers,IND @ WAS,0.0,123,41,35
0022300327,2023-12-15,1610612765,DET,Detroit Pistons,DET @ PHI,0.0,92,42,19
0022300329,2023-12-15,1610612753,ORL,Orlando Magic,ORL @ BOS,0.0,111,45,25
0022300330,2023-12-15,1610612761,TOR,Toronto Raptors,TOR vs. ATL,0.0,104,32,30
0022300331,2023-12-15,1610612747,LAL,Los Angeles Lakers,LAL @ SAS,0.0,115,43,32
0022300333,2023-12-15,1610612756,PHX,Phoenix Suns,PHX vs. NYK,0.0,122,33,30
0022300333,2023-12-15,1610612752,NYK,New York Knicks,NYK @ PHX,1.0,139,38,28
0022300321,2023-12-14,1610612750,MIN,Minnesota Timberwolves,MIN @ DAL,1.0,119,45,30
0022300325,2023-12-14,1610612744,GSW,Golden State Warriors,GSW @ LAC,0.0,113,43,22
0022300323,2023-12-14,1610612757,POR,Portland Trail Blazers,POR vs. UTA,0.0,114,49,30
0022300323,2023-12-14,1610612762,UTA,Utah Jazz,UTA @ POR,1.0,122,45,27
0022300324,2023-12-14,1610612758,SAC,Sacramento Kings,SAC vs. OKC,1.0,128,47,32
0022300324,2023-12-14,1610612760,OKC,Oklahoma City Thunder,OKC @ SAC,0.0,123,44,26
0022300322,2023-12-14,1610612751,BKN,Brooklyn Nets,BKN @ DEN,0.0,101,53,28
0022300320,2023-12-14,1610612741,CHI,Chicago Bulls,CHI @ MIA,1.0,124,43,32
0022300325,2023-12-14,1610612746,LAC,LA Clippers,LAC vs. GSW,1.0,121,40,27
0022300319,2023-12-14,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS,0.0,107,39,21
0022300321,2023-12-14,1610612742,DAL,Dallas Mavericks,DAL vs. MIN,0.0,101,34,21
0022300319,2023-12-14,1610612738,BOS,Boston Celtics,BOS vs. CLE,1.0,116,44,22
0022300320,2023-12-14,1610612748,MIA,Miami Heat,MIA vs. CHI,0.0,116,42,26
0022300322,2023-12-14,1610612743,DEN,Denver Nuggets,DEN vs. BKN,1.0,124,48,31
0022300317,2023-12-13,1610612751,BKN,Brooklyn Nets,BKN @ PHX,1.0,116,36,24
0022300310,2023-12-13,1610612755,PHI,Philadelphia 76ers,PHI @ DET,1.0,129,53,28
0022300317,2023-12-13,1610612756,PHX,Phoenix Suns,PHX vs. BKN,0.0,112,49,28
0022300312,2023-12-13,1610612766,CHA,Charlotte Hornets,CHA @ MIA,0.0,104,31,27
0022300314,2023-12-13,1610612745,HOU,Houston Rockets,HOU vs. MEM,1.0,117,58,23
0022300310,2023-12-13,1610612765,DET,Detroit Pistons,DET vs. PHI,0.0,111,35,24
0022300311,2023-12-13,1610612740,NOP,New Orleans Pelicans,NOP @ WAS,1.0,142,46,30
0022300314,2023-12-13,1610612763,MEM,Memphis Grizzlies,MEM @ HOU,0.0,104,39,25
0022300312,2023-12-13,1610612748,MIA,Miami Heat,MIA vs. CHA,1.0,115,47,29
0022300311,2023-12-13,1610612764,WAS,Washington Wizards,WAS vs. NOP,0.0,122,33,28
0022300318,2023-12-13,1610612762,UTA,Utah Jazz,UTA vs. NYK,1.0,117,53,31
0022300313,2023-12-13,1610612761,TOR,Toronto Raptors,TOR vs. ATL,1.0,135,47,39
0022300315,2023-12-13,1610612749,MIL,Milwaukee Bucks,MIL vs. IND,1.0,140,43,27
0022300315,2023-12-13,1610612754,IND,Indiana Pacers,IND @ MIL,0.0,126,45,30
0022300313,2023-12-13,1610612737,ATL,Atlanta Hawks,ATL @ TOR,0.0,128,42,32
0022300316,2023-12-13,1610612759,SAS,San Antonio Spurs,SAS vs. LAL,0.0,119,46,28
0022300316,2023-12-13,1610612747,LAL,Los Angeles Lakers,LAL @ SAS,1.0,122,46,31
0022300318,2023-12-13,1610612752,NYK,New York Knicks,NYK @ UTA,0.0,113,46,21
0022300306,2023-12-12,1610612742,DAL,Dallas Mavericks,DAL vs. LAL,1.0,127,36,28
0022300306,2023-12-12,1610612747,LAL,Los Angeles Lakers,LAL @ DAL,0.0,125,40,34
0022300308,2023-12-12,1610612744,GSW,Golden State Warriors,GSW @ PHX,0.0,116,51,26
0022300308,2023-12-12,1610612756,PHX,Phoenix Suns,PHX vs. GSW,1.0,119,41,27
0022300307,2023-12-12,1610612743,DEN,Denver Nuggets,DEN @ CHI,1.0,114,46,28
0022300307,2023-12-12,1610612741,CHI,Chicago Bulls,CHI vs. DEN,0.0,106,41,26
0022300309,2023-12-12,1610612758,SAC,Sacramento Kings,SAC @ LAC,0.0,99,38,27
0022300309,2023-12-12,1610612746,LAC,LA Clippers,LAC vs. SAC,1.0,119,49,21
0022300305,2023-12-12,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS,0.0,113,35,27
0022300305,2023-12-12,1610612738,BOS,Boston Celtics,BOS vs. CLE,1.0,120,45,23
0022300294,2023-12-11,1610612753,ORL,Orlando Magic,ORL vs. CLE,1.0,104,43,22
0022300301,2023-12-11,1610612740,NOP,New Orleans Pelicans,NOP vs. MIN,1.0,121,47,27
0022300302,2023-12-11,1610612760,OKC,Oklahoma City Thunder,OKC vs. UTA,1.0,134,39,35
0022300296,2023-12-11,1610612743,DEN,Denver Nuggets,DEN @ ATL,1.0,129,49,29
0022300302,2023-12-11,1610612762,UTA,Utah Jazz,UTA @ OKC,0.0,120,41,32
0022300295,2023-12-11,1610612755,PHI,Philadelphia 76ers,PHI vs. WAS,1.0,146,47,37
0022300296,2023-12-11,1610612737,ATL,Atlanta Hawks,ATL vs. DEN,0.0,122,35,25
0022300295,2023-12-11,1610612764,WAS,Washington Wizards,WAS @ PHI,0.0,101,44,21
0022300297,2023-12-11,1610612752,NYK,New York Knicks,NYK vs. TOR,1.0,136,42,36
0022300304,2023-12-11,1610612746,LAC,LA Clippers,LAC vs. POR,1.0,132,35,33
0022300293,2023-12-11,1610612765,DET,Detroit Pistons,DET vs. IND,0.0,123,30,26
0022300294,2023-12-11,1610612739,CLE,Cleveland Cavaliers,CLE @ ORL,0.0,94,48,15
0022300304,2023-12-11,1610612757,POR,Portland Trail Blazers,POR @ LAC,0.0,127,36,25
0022300301,2023-12-11,1610612750,MIN,Minnesota Timberwolves,MIN @ NOP,0.0,107,47,26
0022300297,2023-12-11,1610612761,TOR,Toronto Raptors,TOR @ NYK,0.0,130,38,32
0022300293,2023-12-11,1610612754,IND,Indiana Pacers,IND @ DET,1.0,131,43,33
0022300298,2023-12-11,1610612759,SAS,San Antonio Spurs,SAS @ HOU,0.0,82,51,20
0022300300,2023-12-11,1610612741,CHI,Chicago Bulls,CHI @ MIL,0.0,129,51,25
0022300292,2023-12-11,1610612748,MIA,Miami Heat,MIA @ CHA,1.0,116,43,31
0022300298,2023-12-11,1610612745,HOU,Houston Rockets,HOU vs. SAS,1.0,93,60,20
0022300292,2023-12-11,1610612766,CHA,Charlotte Hornets,CHA vs. MIA,0.0,114,31,31
0022300300,2023-12-11,1610612749,MIL,Milwaukee Bucks,MIL vs. CHI,1.0,133,48,34
0022300303,2023-12-11,1610612751,BKN,Brooklyn Nets,BKN @ SAC,0.0,118,41,24
0022300299,2023-12-11,1610612742,DAL,Dallas Mavericks,DAL @ MEM,1.0,120,43,27
0022300299,2023-12-11,1610612763,MEM,Memphis Grizzlies,MEM vs. DAL,0.0,113,38,26
0022300303,2023-12-11,1610612758,SAC,Sacramento Kings,SAC vs. BKN,1.0,131,43,38
0062300001,2023-12-09,1610612747,LAL,Los Angeles Lakers,LAL vs. IND,1.0,123,55,25
0062300001,2023-12-09,1610612754,IND,Indiana Pacers,IND @ LAL,0.0,109,32,27
0022301227,2023-12-08,1610612738,BOS,Boston Celtics,BOS vs. NYK,1.0,133,34,24
0022301221,2023-12-08,1610612763,MEM,Memphis Grizzlies,MEM vs. MIN,0.0,103,28,24
0022301223,2023-12-08,1610612741,CHI,Chicago Bulls,CHI @ SAS,1.0,121,56,27
0022301221,2023-12-08,1610612750,MIN,Minnesota Timberwolves,MIN @ MEM,1.0,127,54,30
0022301218,2023-12-08,1610612737,ATL,Atlanta Hawks,ATL @ PHI,0.0,114,55,20
0022301223,2023-12-08,1610612759,SAS,San Antonio Spurs,SAS vs. CHI,0.0,112,44,35
0022301225,2023-12-08,1610612746,LAC,LA Clippers,LAC @ UTA,1.0,117,40,23
0022301218,2023-12-08,1610612755,PHI,Philadelphia 76ers,PHI vs. ATL,1.0,125,48,24
0022301225,2023-12-08,1610612762,UTA,Utah Jazz,UTA vs. LAC,0.0,103,40,23
0022301228,2023-12-08,1610612756,PHX,Phoenix Suns,PHX vs. SAC,0.0,106,40,26
0022301226,2023-12-08,1610612742,DAL,Dallas Mavericks,DAL @ POR,1.0,125,42,26
0022301228,2023-12-08,1610612758,SAC,Sacramento Kings,SAC @ PHX,1.0,114,50,25
0022301217,2023-12-08,1610612753,ORL,Orlando Magic,ORL vs. DET,1.0,123,45,26
0022301217,2023-12-08,1610612765,DET,Detroit Pistons,DET @ ORL,0.0,91,38,17
0022301227,2023-12-08,1610612752,NYK,New York Knicks,NYK @ BOS,0.0,123,44,28
0022301226,2023-12-08,1610612757,POR,Portland Trail Blazers,POR vs. DAL,0.0,112,48,20
0022301224,2023-12-08,1610612743,DEN,Denver Nuggets,DEN vs. HOU,0.0,106,47,22
0022301222,2023-12-08,1610612744,GSW,Golden State Warriors,GSW @ OKC,0.0,136,60,29
0022301220,2023-12-08,1610612739,CLE,Cleveland Cavaliers,CLE @ MIA,1.0,111,51,21
0022301216,2023-12-08,1610612761,TOR,Toronto Raptors,TOR @ CHA,0.0,116,42,32
0022301220,2023-12-08,1610612748,MIA,Miami Heat,MIA vs. CLE,0.0,99,37,23
0022301216,2023-12-08,1610612766,CHA,Charlotte Hornets,CHA vs. TOR,1.0,119,31,30
0022301222,2023-12-08,1610612760,OKC,Oklahoma City Thunder,OKC vs. GSW,1.0,138,39,15
